time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
7.191,1,5,0,-76.881,-25.080
7.191,1,6,0,-85.654,-33.853
7.191,1,7,1,-58.539,-6.738
7.191,1,8,0,-88.199,-36.399
7.191,1,9,0,-88.199,-36.399
7.191,2,1,0,-60.363,-12.804
7.191,2,2,0,-80.194,-32.635
7.191,2,3,0,-87.620,-40.061
7.191,2,4,0,-69.027,-21.468
7.191,2,5,0,-57.225,-9.666
7.191,2,6,0,-81.944,-34.385
7.191,2,7,1,-52.365,-4.806
7.191,2,8,0,-81.620,-34.061
7.191,2,9,0,-81.620,-34.061
7.196,1,1,0,-62.287,-10.487
7.196,1,2,0,-91.141,-39.341
7.196,1,3,0,-91.395,-39.595
7.196,1,4,0,-58.910,-7.109
7.196,1,5,0,-76.888,-25.087
7.196,1,6,0,-85.654,-33.854
7.196,1,7,1,-58.540,-6.740
7.196,1,8,0,-88.201,-36.400
7.196,1,9,0,-88.201,-36.400
7.196,2,1,0,-60.365,-12.806
7.196,2,2,0,-80.192,-32.633
7.196,2,3,0,-87.621,-40.062
7.196,2,4,0,-69.027,-21.468
7.196,2,5,0,-57.228,-9.669
7.196,2,6,0,-81.947,-34.387
7.196,2,7,1,-52.364,-4.805
7.196,2,8,0,-81.621,-34.062
7.196,2,9,0,-81.621,-34.062
7.201,1,1,0,-62.287,-10.487
7.201,1,2,0,-91.145,-39.345
7.201,1,3,0,-91.396,-39.596
7.201,1,4,0,-58.907,-7.107
7.201,1,5,0,-76.895,-25.095
7.201,1,6,0,-85.654,-33.854
7.201,1,7,1,-58.542,-6.742
7.201,1,8,0,-88.202,-36.402
7.201,1,9,0,-88.202,-36.402
7.201,2,1,0,-60.367,-12.808
7.201,2,2,0,-80.191,-32.632
7.201,2,3,0,-87.622,-40.063
7.201,2,4,0,-69.028,-21.468
7.201,2,5,0,-57.231,-9.672
7.201,2,6,0,-81.949,-34.389
7.201,2,7,1,-52.363,-4.804
7.201,2,8,0,-81.621,-34.062
7.201,2,9,0,-81.621,-34.062
7.206,1,1,0,-62.286,-10.487
7.206,1,2,0,-91.149,-39.349
7.206,1,3,0,-91.396,-39.597
7.206,1,4,0,-58.904,-7.105
7.206,1,5,0,-76.902,-25.102
7.206,1,6,0,-85.654,-33.854
7.206,1,7,1,-58.544,-6.744
7.206,1,8,0,-88.203,-36.404
7.206,1,9,0,-88.203,-36.404
7.206,2,1,0,-60.369,-12.809
7.206,2,2,0,-80.190,-32.631
7.206,2,3,0,-87.623,-40.064
7.206,2,4,0,-69.028,-21.468
7.206,2,5,0,-57.234,-9.675
7.206,2,6,0,-81.951,-34.391
7.206,2,7,1,-52.362,-4.803
7.206,2,8,0,-81.622,-34.062
7.206,2,9,0,-81.622,-34.062
7.211,1,1,0,-62.286,-10.487
7.211,1,2,0,-91.152,-39.353
7.211,1,3,0,-91.396,-39.597
7.211,1,4,0,-58.901,-7.102
7.211,1,5,0,-76.909,-25.110
7.211,1,6,0,-85.654,-33.855
7.211,1,7,1,-58.545,-6.746
7.211,1,8,0,-88.204,-36.405
7.211,1,9,0,-88.204,-36.405
7.211,2,1,0,-60.371,-12.811
7.211,2,2,0,-80.189,-32.629
7.211,2,3,0,-87.625,-40.065
7.211,2,4,0,-69.028,-21.469
7.211,2,5,0,-57.237,-9.678
7.211,2,6,0,-81.953,-34.393
7.211,2,7,1,-52.361,-4.801
7.211,2,8,0,-81.622,-34.062
7.211,2,9,0,-81.622,-34.062
7.216,1,1,0,-62.286,-10.487
7.216,1,2,0,-91.156,-39.357
7.216,1,3,0,-91.397,-39.598
7.216,1,4,0,-58.899,-7.100
7.216,1,5,0,-76.916,-25.117
7.216,1,6,0,-85.654,-33.855
7.216,1,7,1,-58.547,-6.748
7.216,1,8,0,-88.205,-36.407
7.216,1,9,0,-88.205,-36.407
7.216,2,1,0,-60.373,-12.813
7.216,2,2,0,-80.188,-32.628
7.216,2,3,0,-87.626,-40.066
7.216,2,4,0,-69.029,-21.469
7.216,2,5,0,-57.241,-9.681
7.216,2,6,0,-81.955,-34.395
7.216,2,7,1,-52.360,-4.800
7.216,2,8,0,-81.623,-34.063
7.216,2,9,0,-81.623,-34.063
7.221,1,1,0,-62.285,-10.487
7.221,1,2,0,-91.160,-39.361
7.221,1,3,0,-91.397,-39.599
7.221,1,4,0,-58.896,-7.097
7.221,1,5,0,-76.923,-25.125
7.221,1,6,0,-85.654,-33.855
7.221,1,7,1,-58.549,-6.750
7.221,1,8,0,-88.207,-36.408
7.221,1,9,0,-88.207,-36.408
7.221,2,1,0,-60.375,-12.815
7.221,2,2,0,-80.186,-32.626
7.221,2,3,0,-87.627,-40.067
7.221,2,4,0,-69.029,-21.469
7.221,2,5,0,-57.244,-9.683
7.221,2,6,0,-81.957,-34.397
7.221,2,7,1,-52.359,-4.799
7.221,2,8,0,-81.623,-34.063
7.221,2,9,0,-81.623,-34.063
7.226,1,1,0,-62.285,-10.487
7.226,1,2,0,-91.163,-39.365
7.226,1,3,0,-91.397,-39.600
7.226,1,4,0,-58.893,-7.095
7.226,1,5,0,-76.930,-25.132
7.226,1,6,0,-85.654,-33.856
7.226,1,7,1,-58.550,-6.752
7.226,1,8,0,-88.208,-36.410
7.226,1,9,0,-88.208,-36.410
7.226,2,1,0,-60.378,-12.817
7.226,2,2,0,-80.185,-32.625
7.226,2,3,0,-87.628,-40.068
7.226,2,4,0,-69.029,-21.469
7.226,2,5,0,-57.247,-9.686
7.226,2,6,0,-81.960,-34.399
7.226,2,7,1,-52.358,-4.798
7.226,2,8,0,-81.624,-34.063
7.226,2,9,0,-81.624,-34.063
7.231,1,1,0,-62.284,-10.487
7.231,1,2,0,-91.167,-39.369
7.231,1,3,0,-91.398,-39.600
7.231,1,4,0,-58.890,-7.093
7.231,1,5,0,-76.937,-25.139
7.231,1,6,0,-85.654,-33.856
7.231,1,7,1,-58.552,-6.754
7.231,1,8,0,-88.209,-36.412
7.231,1,9,0,-88.209,-36.412
7.231,2,1,0,-60.380,-12.819
7.231,2,2,0,-80.184,-32.623
7.231,2,3,0,-87.630,-40.069
7.231,2,4,0,-69.029,-21.469
7.231,2,5,0,-57.250,-9.689
7.231,2,6,0,-81.962,-34.401
7.231,2,7,1,-52.357,-4.796
7.231,2,8,0,-81.624,-34.063
7.231,2,9,0,-81.624,-34.063
7.236,1,1,0,-62.284,-10.487
7.236,1,2,0,-91.170,-39.373
7.236,1,3,0,-91.398,-39.601
7.236,1,4,0,-58.887,-7.090
7.236,1,5,0,-76.944,-25.147
7.236,1,6,0,-85.654,-33.857
7.236,1,7,1,-58.554,-6.757
7.236,1,8,0,-88.211,-36.413
7.236,1,9,0,-88.211,-36.413
7.236,2,1,0,-60.382,-12.821
7.236,2,2,0,-80.183,-32.622
7.236,2,3,0,-87.631,-40.070
7.236,2,4,0,-69.030,-21.469
7.236,2,5,0,-57.253,-9.692
7.236,2,6,0,-81.964,-34.403
7.236,2,7,1,-52.356,-4.795
7.236,2,8,0,-81.625,-34.064
7.236,2,9,0,-81.625,-34.064
7.241,1,1,0,-62.283,-10.487
7.241,1,2,0,-91.174,-39.377
7.241,1,3,0,-91.398,-39.602
7.241,1,4,0,-58.885,-7.088
7.241,1,5,0,-76.951,-25.154
7.241,1,6,0,-85.653,-33.857
7.241,1,7,1,-58.555,-6.759
7.241,1,8,0,-88.211,-36.415
7.241,1,9,0,-88.211,-36.415
7.241,2,1,0,-60.384,-12.823
7.241,2,2,0,-80.182,-32.621
7.241,2,3,0,-87.632,-40.071
7.241,2,4,0,-69.030,-21.469
7.241,2,5,0,-57.256,-9.695
7.241,2,6,0,-81.966,-34.405
7.241,2,7,1,-52.355,-4.794
7.241,2,8,0,-81.625,-34.064
7.241,2,9,0,-81.625,-34.064
7.246,1,1,0,-62.283,-10.487
7.246,1,2,0,-91.178,-39.382
7.246,1,3,0,-91.399,-39.603
7.246,1,4,0,-58.882,-7.086
7.246,1,5,0,-76.958,-25.162
7.246,1,6,0,-85.653,-33.857
7.246,1,7,1,-58.557,-6.761
7.246,1,8,0,-88.213,-36.416
7.246,1,9,0,-88.213,-36.416
7.246,2,1,0,-60.386,-12.825
7.246,2,2,0,-80.181,-32.619
7.246,2,3,0,-87.634,-40.072
7.246,2,4,0,-69.030,-21.469
7.246,2,5,0,-57.259,-9.698
7.246,2,6,0,-81.968,-34.407
7.246,2,7,1,-52.354,-4.793
7.246,2,8,0,-81.626,-34.064
7.246,2,9,0,-81.626,-34.064
7.251,1,1,0,-62.283,-10.487
7.251,1,2,0,-91.181,-39.386
7.251,1,3,0,-91.399,-39.603
7.251,1,4,0,-58.879,-7.083
7.251,1,5,0,-76.965,-25.169
7.251,1,6,0,-85.653,-33.858
7.251,1,7,1,-58.559,-6.763
7.251,1,8,0,-88.214,-36.418
7.251,1,9,0,-88.214,-36.418
7.251,2,1,0,-60.388,-12.827
7.251,2,2,0,-80.179,-32.618
7.251,2,3,0,-87.635,-40.073
7.251,2,4,0,-69.031,-21.469
7.251,2,5,0,-57.262,-9.701
7.251,2,6,0,-81.970,-34.409
7.251,2,7,1,-52.353,-4.791
7.251,2,8,0,-81.626,-34.064
7.251,2,9,0,-81.626,-34.064
7.256,1,1,0,-62.282,-10.487
7.256,1,2,0,-91.185,-39.390
7.256,1,3,0,-91.399,-39.604
7.256,1,4,0,-58.876,-7.081
7.256,1,5,0,-76.972,-25.176
7.256,1,6,0,-85.653,-33.858
7.256,1,7,1,-58.560,-6.765
7.256,1,8,0,-88.215,-36.420
7.256,1,9,0,-88.215,-36.420
7.256,2,1,0,-60.390,-12.828
7.256,2,2,0,-80.178,-32.616
7.256,2,3,0,-87.636,-40.074
7.256,2,4,0,-69.031,-21.469
7.256,2,5,0,-57.265,-9.704
7.256,2,6,0,-81.973,-34.411
7.256,2,7,1,-52.352,-4.790
7.256,2,8,0,-81.626,-34.065
7.256,2,9,0,-81.626,-34.065
7.261,1,1,0,-62.282,-10.487
7.261,1,2,0,-91.189,-39.394
7.261,1,3,0,-91.400,-39.605
7.261,1,4,0,-58.873,-7.078
7.261,1,5,0,-76.979,-25.184
7.261,1,6,0,-85.653,-33.858
7.261,1,7,1,-58.562,-6.767
7.261,1,8,0,-88.217,-36.422
7.261,1,9,0,-88.217,-36.422
7.261,2,1,0,-60.392,-12.830
7.261,2,2,0,-80.177,-32.615
7.261,2,3,0,-87.637,-40.075
7.261,2,4,0,-69.031,-21.469
7.261,2,5,0,-57.269,-9.707
7.261,2,6,0,-81.975,-34.413
7.261,2,7,1,-52.351,-4.789
7.261,2,8,0,-81.627,-34.065
7.261,2,9,0,-81.627,-34.065
7.266,1,1,0,-62.281,-10.487
7.266,1,2,0,-91.192,-39.398
7.266,1,3,0,-91.400,-39.606
7.266,1,4,0,-58.871,-7.076
7.266,1,5,0,-76.986,-25.192
7.266,1,6,0,-85.653,-33.859
7.266,1,7,1,-58.564,-6.769
7.266,1,8,0,-88.217,-36.423
7.266,1,9,0,-88.217,-36.423
7.266,2,1,0,-60.394,-12.832
7.266,2,2,0,-80.176,-32.614
7.266,2,3,0,-87.639,-40.076
7.266,2,4,0,-69.031,-21.469
7.266,2,5,0,-57.272,-9.709
7.266,2,6,0,-81.977,-34.415
7.266,2,7,1,-52.350,-4.788
7.266,2,8,0,-81.627,-34.065
7.266,2,9,0,-81.627,-34.065
7.271,1,1,0,-62.281,-10.487
7.271,1,2,0,-91.196,-39.402
7.271,1,3,0,-91.400,-39.606
7.271,1,4,0,-58.868,-7.074
7.271,1,5,0,-76.993,-25.199
7.271,1,6,0,-85.653,-33.859
7.271,1,7,1,-58.565,-6.771
7.271,1,8,0,-88.219,-36.425
7.271,1,9,0,-88.219,-36.425
7.271,2,1,0,-60.397,-12.834
7.271,2,2,0,-80.175,-32.612
7.271,2,3,0,-87.640,-40.077
7.271,2,4,0,-69.032,-21.469
7.271,2,5,0,-57.275,-9.712
7.271,2,6,0,-81.979,-34.417
7.271,2,7,1,-52.349,-4.787
7.271,2,8,0,-81.628,-34.066
7.271,2,9,0,-81.628,-34.066
7.276,1,1,0,-62.280,-10.487
7.276,1,2,0,-91.200,-39.406
7.276,1,3,0,-91.401,-39.607
7.276,1,4,0,-58.865,-7.071
7.276,1,5,0,-77.000,-25.206
7.276,1,6,0,-85.653,-33.859
7.276,1,7,1,-58.567,-6.773
7.276,1,8,0,-88.220,-36.426
7.276,1,9,0,-88.220,-36.426
7.276,2,1,0,-60.399,-12.836
7.276,2,2,0,-80.173,-32.611
7.276,2,3,0,-87.641,-40.078
7.276,2,4,0,-69.032,-21.469
7.276,2,5,0,-57.278,-9.715
7.276,2,6,0,-81.981,-34.419
7.276,2,7,1,-52.348,-4.785
7.276,2,8,0,-81.628,-34.066
7.276,2,9,0,-81.628,-34.066
7.281,1,1,0,-62.280,-10.487
7.281,1,2,0,-91.203,-39.410
7.281,1,3,0,-91.401,-39.608
7.281,1,4,0,-58.862,-7.069
7.281,1,5,0,-77.007,-25.214
7.281,1,6,0,-85.653,-33.860
7.281,1,7,1,-58.569,-6.775
7.281,1,8,0,-88.221,-36.428
7.281,1,9,0,-88.221,-36.428
7.281,2,1,0,-60.401,-12.838
7.281,2,2,0,-80.172,-32.609
7.281,2,3,0,-87.642,-40.079
7.281,2,4,0,-69.032,-21.469
7.281,2,5,0,-57.281,-9.718
7.281,2,6,0,-81.983,-34.421
7.281,2,7,1,-52.347,-4.784
7.281,2,8,0,-81.629,-34.066
7.281,2,9,0,-81.629,-34.066
7.286,1,1,0,-62.280,-10.487
7.286,1,2,0,-91.207,-39.414
7.286,1,3,0,-91.401,-39.608
7.286,1,4,0,-58.859,-7.067
7.286,1,5,0,-77.015,-25.222
7.286,1,6,0,-85.653,-33.860
7.286,1,7,1,-58.570,-6.778
7.286,1,8,0,-88.223,-36.430
7.286,1,9,0,-88.223,-36.430
7.286,2,1,0,-60.403,-12.840
7.286,2,2,0,-80.171,-32.608
7.286,2,3,0,-87.643,-40.080
7.286,2,4,0,-69.033,-21.469
7.286,2,5,0,-57.284,-9.721
7.286,2,6,0,-81.986,-34.423
7.286,2,7,1,-52.346,-4.783
7.286,2,8,0,-81.629,-34.066
7.286,2,9,0,-81.629,-34.066
7.291,1,1,0,-62.279,-10.487
7.291,1,2,0,-91.211,-39.418
7.291,1,3,0,-91.402,-39.609
7.291,1,4,0,-58.857,-7.064
7.291,1,5,0,-77.022,-25.229
7.291,1,6,0,-85.653,-33.861
7.291,1,7,1,-58.572,-6.780
7.291,1,8,0,-88.224,-36.431
7.291,1,9,0,-88.224,-36.431
7.291,2,1,0,-60.405,-12.842
7.291,2,2,0,-80.170,-32.606
7.291,2,3,0,-87.645,-40.082
7.291,2,4,0,-69.033,-21.470
7.291,2,5,0,-57.287,-9.724
7.291,2,6,0,-81.988,-34.424
7.291,2,7,1,-52.345,-4.782
7.291,2,8,0,-81.630,-34.066
7.291,2,9,0,-81.630,-34.066
7.296,1,1,0,-62.279,-10.487
7.296,1,2,0,-91.214,-39.422
7.296,1,3,0,-91.402,-39.610
7.296,1,4,0,-58.854,-7.062
7.296,1,5,0,-77.029,-25.237
7.296,1,6,0,-85.653,-33.861
7.296,1,7,1,-58.574,-6.782
7.296,1,8,0,-88.225,-36.433
7.296,1,9,0,-88.225,-36.433
7.296,2,1,0,-60.407,-12.844
7.296,2,2,0,-80.168,-32.605
7.296,2,3,0,-87.646,-40.083
7.296,2,4,0,-69.033,-21.470
7.296,2,5,0,-57.291,-9.727
7.296,2,6,0,-81.990,-34.426
7.296,2,7,1,-52.344,-4.780
7.296,2,8,0,-81.630,-34.067
7.296,2,9,0,-81.630,-34.067
7.301,1,1,0,-62.278,-10.487
7.301,1,2,0,-91.218,-39.426
7.301,1,3,0,-91.402,-39.611
7.301,1,4,0,-58.851,-7.059
7.301,1,5,0,-77.036,-25.244
7.301,1,6,0,-85.653,-33.861
7.301,1,7,1,-58.576,-6.784
7.301,1,8,0,-88.226,-36.434
7.301,1,9,0,-88.226,-36.434
7.301,2,1,0,-60.409,-12.846
7.301,2,2,0,-80.167,-32.603
7.301,2,3,0,-87.647,-40.083
7.301,2,4,0,-69.033,-21.470
7.301,2,5,0,-57.294,-9.730
7.301,2,6,0,-81.992,-34.428
7.301,2,7,1,-52.343,-4.779
7.301,2,8,0,-81.631,-34.067
7.301,2,9,0,-81.631,-34.067
7.306,1,1,0,-62.278,-10.487
7.306,1,2,0,-91.222,-39.430
7.306,1,3,0,-91.403,-39.611
7.306,1,4,0,-58.848,-7.057
7.306,1,5,0,-77.043,-25.252
7.306,1,6,0,-85.653,-33.862
7.306,1,7,1,-58.577,-6.786
7.306,1,8,0,-88.227,-36.436
7.306,1,9,0,-88.227,-36.436
7.306,2,1,0,-60.411,-12.847
7.306,2,2,0,-80.166,-32.602
7.306,2,3,0,-87.649,-40.085
7.306,2,4,0,-69.034,-21.470
7.306,2,5,0,-57.297,-9.733
7.306,2,6,0,-81.994,-34.430
7.306,2,7,1,-52.342,-4.778
7.306,2,8,0,-81.631,-34.067
7.306,2,9,0,-81.631,-34.067
7.311,1,1,0,-62.278,-10.487
7.311,1,2,0,-91.225,-39.434
7.311,1,3,0,-91.403,-39.612
7.311,1,4,0,-58.846,-7.055
7.311,1,5,0,-77.050,-25.259
7.311,1,6,0,-85.653,-33.862
7.311,1,7,1,-58.579,-6.788
7.311,1,8,0,-88.229,-36.438
7.311,1,9,0,-88.229,-36.438
7.311,2,1,0,-60.414,-12.849
7.311,2,2,0,-80.165,-32.600
7.311,2,3,0,-87.650,-40.086
7.311,2,4,0,-69.034,-21.470
7.311,2,5,0,-57.300,-9.736
7.311,2,6,0,-81.997,-34.432
7.311,2,7,1,-52.341,-4.777
7.311,2,8,0,-81.632,-34.068
7.311,2,9,0,-81.632,-34.068
7.316,1,1,0,-62.277,-10.487
7.316,1,2,0,-91.229,-39.438
7.316,1,3,0,-91.403,-39.613
7.316,1,4,0,-58.843,-7.052
7.316,1,5,0,-77.057,-25.267
7.316,1,6,0,-85.653,-33.863
7.316,1,7,1,-58.581,-6.790
7.316,1,8,0,-88.230,-36.440
7.316,1,9,0,-88.230,-36.440
7.316,2,1,0,-60.416,-12.851
7.316,2,2,0,-80.163,-32.599
7.316,2,3,0,-87.651,-40.087
7.316,2,4,0,-69.034,-21.470
7.316,2,5,0,-57.303,-9.739
7.316,2,6,0,-81.999,-34.434
7.316,2,7,1,-52.340,-4.775
7.316,2,8,0,-81.632,-34.068
7.316,2,9,0,-81.632,-34.068
7.321,1,1,0,-62.277,-10.487
7.321,1,2,0,-91.233,-39.443
7.321,1,3,0,-91.404,-39.614
7.321,1,4,0,-58.840,-7.050
7.321,1,5,0,-77.064,-25.274
7.321,1,6,0,-85.653,-33.863
7.321,1,7,1,-58.582,-6.792
7.321,1,8,0,-88.231,-36.441
7.321,1,9,0,-88.231,-36.441
7.321,2,1,0,-60.418,-12.853
7.321,2,2,0,-80.162,-32.597
7.321,2,3,0,-87.653,-40.088
7.321,2,4,0,-69.035,-21.470
7.321,2,5,0,-57.306,-9.741
7.321,2,6,0,-82.001,-34.436
7.321,2,7,1,-52.339,-4.774
7.321,2,8,0,-81.633,-34.068
7.321,2,9,0,-81.633,-34.068
7.326,1,1,0,-62.276,-10.487
7.326,1,2,0,-91.236,-39.447
7.326,1,3,0,-91.404,-39.614
7.326,1,4,0,-58.837,-7.048
7.326,1,5,0,-77.071,-25.282
7.326,1,6,0,-85.653,-33.863
7.326,1,7,1,-58.584,-6.794
7.326,1,8,0,-88.232,-36.443
7.326,1,9,0,-88.232,-36.443
7.326,2,1,0,-60.420,-12.855
7.326,2,2,0,-80.161,-32.596
7.326,2,3,0,-87.654,-40.089
7.326,2,4,0,-69.035,-21.470
7.326,2,5,0,-57.309,-9.744
7.326,2,6,0,-82.003,-34.438
7.326,2,7,1,-52.338,-4.773
7.326,2,8,0,-81.633,-34.068
7.326,2,9,0,-81.633,-34.068
7.331,1,1,0,-62.276,-10.487
7.331,1,2,0,-91.240,-39.451
7.331,1,3,0,-91.404,-39.615
7.331,1,4,0,-58.835,-7.045
7.331,1,5,0,-77.079,-25.289
7.331,1,6,0,-85.653,-33.864
7.331,1,7,1,-58.586,-6.796
7.331,1,8,0,-88.233,-36.444
7.331,1,9,0,-88.233,-36.444
7.331,2,1,0,-60.422,-12.857
7.331,2,2,0,-80.159,-32.594
7.331,2,3,0,-87.655,-40.090
7.331,2,4,0,-69.035,-21.470
7.331,2,5,0,-57.313,-9.747
7.331,2,6,0,-82.005,-34.440
7.331,2,7,1,-52.337,-4.772
7.331,2,8,0,-81.634,-34.069
7.331,2,9,0,-81.634,-34.069
7.336,1,1,0,-62.275,-10.487
7.336,1,2,0,-91.244,-39.455
7.336,1,3,0,-91.405,-39.616
7.336,1,4,0,-58.832,-7.043
7.336,1,5,0,-77.086,-25.297
7.336,1,6,0,-85.653,-33.864
7.336,1,7,1,-58.587,-6.799
7.336,1,8,0,-88.235,-36.446
7.336,1,9,0,-88.235,-36.446
7.336,2,1,0,-60.424,-12.859
7.336,2,2,0,-80.158,-32.593
7.336,2,3,0,-87.656,-40.091
7.336,2,4,0,-69.036,-21.470
7.336,2,5,0,-57.315,-9.750
7.336,2,6,0,-82.007,-34.442
7.336,2,7,1,-52.336,-4.771
7.336,2,8,0,-81.634,-34.069
7.336,2,9,0,-81.634,-34.069
7.341,1,1,0,-62.275,-10.487
7.341,1,2,0,-91.247,-39.459
7.341,1,3,0,-91.405,-39.617
7.341,1,4,0,-58.829,-7.041
7.341,1,5,0,-77.093,-25.305
7.341,1,6,0,-85.653,-33.864
7.341,1,7,1,-58.589,-6.801
7.341,1,8,0,-88.236,-36.447
7.341,1,9,0,-88.236,-36.447
7.341,2,1,0,-60.426,-12.861
7.341,2,2,0,-80.157,-32.591
7.341,2,3,0,-87.657,-40.092
7.341,2,4,0,-69.036,-21.470
7.341,2,5,0,-57.319,-9.753
7.341,2,6,0,-82.010,-34.444
7.341,2,7,1,-52.335,-4.769
7.341,2,8,0,-81.635,-34.069
7.341,2,9,0,-81.635,-34.069
7.346,1,1,0,-62.275,-10.487
7.346,1,2,0,-91.251,-39.463
7.346,1,3,0,-91.405,-39.618
7.346,1,4,0,-58.826,-7.038
7.346,1,5,0,-77.100,-25.312
7.346,1,6,0,-85.653,-33.865
7.346,1,7,1,-58.591,-6.803
7.346,1,8,0,-88.237,-36.449
7.346,1,9,0,-88.237,-36.449
7.346,2,1,0,-60.428,-12.863
7.346,2,2,0,-80.156,-32.590
7.346,2,3,0,-87.659,-40.093
7.346,2,4,0,-69.036,-21.470
7.346,2,5,0,-57.322,-9.756
7.346,2,6,0,-82.012,-34.446
7.346,2,7,1,-52.334,-4.768
7.346,2,8,0,-81.635,-34.069
7.346,2,9,0,-81.635,-34.069
7.351,1,1,0,-62.274,-10.487
7.351,1,2,0,-91.255,-39.467
7.351,1,3,0,-91.406,-39.618
7.351,1,4,0,-58.824,-7.036
7.351,1,5,0,-77.107,-25.320
7.351,1,6,0,-85.653,-33.865
7.351,1,7,1,-58.592,-6.805
7.351,1,8,0,-88.238,-36.451
7.351,1,9,0,-88.238,-36.451
7.351,2,1,0,-60.431,-12.865
7.351,2,2,0,-80.154,-32.588
7.351,2,3,0,-87.660,-40.094
7.351,2,4,0,-69.037,-21.470
7.351,2,5,0,-57.325,-9.759
7.351,2,6,0,-82.014,-34.448
7.351,2,7,1,-52.333,-4.767
7.351,2,8,0,-81.636,-34.070
7.351,2,9,0,-81.636,-34.070
7.356,1,1,0,-62.274,-10.487
7.356,1,2,0,-91.258,-39.471
7.356,1,3,0,-91.406,-39.619
7.356,1,4,0,-58.821,-7.034
7.356,1,5,0,-77.114,-25.327
7.356,1,6,0,-85.652,-33.865
7.356,1,7,1,-58.594,-6.807
7.356,1,8,0,-88.239,-36.452
7.356,1,9,0,-88.239,-36.452
7.356,2,1,0,-60.433,-12.866
7.356,2,2,0,-80.153,-32.587
7.356,2,3,0,-87.661,-40.095
7.356,2,4,0,-69.037,-21.471
7.356,2,5,0,-57.328,-9.762
7.356,2,6,0,-82.016,-34.450
7.356,2,7,1,-52.332,-4.766
7.356,2,8,0,-81.636,-34.070
7.356,2,9,0,-81.636,-34.070
7.361,1,1,0,-62.273,-10.487
7.361,1,2,0,-91.262,-39.475
7.361,1,3,0,-91.406,-39.620
7.361,1,4,0,-58.818,-7.031
7.361,1,5,0,-77.122,-25.335
7.361,1,6,0,-85.652,-33.866
7.361,1,7,1,-58.596,-6.809
7.361,1,8,0,-88.241,-36.454
7.361,1,9,0,-88.241,-36.454
7.361,2,1,0,-60.435,-12.868
7.361,2,2,0,-80.152,-32.585
7.361,2,3,0,-87.662,-40.096
7.361,2,4,0,-69.037,-21.471
7.361,2,5,0,-57.331,-9.765
7.361,2,6,0,-82.018,-34.452
7.361,2,7,1,-52.331,-4.765
7.361,2,8,0,-81.637,-34.070
7.361,2,9,0,-81.637,-34.070
7.366,1,1,0,-62.273,-10.487
7.366,1,2,0,-91.266,-39.479
7.366,1,3,0,-91.407,-39.621
7.366,1,4,0,-58.815,-7.029
7.366,1,5,0,-77.129,-25.343
7.366,1,6,0,-85.652,-33.866
7.366,1,7,1,-58.597,-6.811
7.366,1,8,0,-88.242,-36.456
7.366,1,9,0,-88.242,-36.456
7.366,2,1,0,-60.437,-12.870
7.366,2,2,0,-80.151,-32.584
7.366,2,3,0,-87.664,-40.097
7.366,2,4,0,-69.037,-21.471
7.366,2,5,0,-57.334,-9.767
7.366,2,6,0,-82.020,-34.454
7.366,2,7,1,-52.330,-4.763
7.366,2,8,0,-81.637,-34.071
7.366,2,9,0,-81.637,-34.071
7.371,1,1,0,-62.272,-10.487
7.371,1,2,0,-91.269,-39.484
7.371,1,3,0,-91.407,-39.621
7.371,1,4,0,-58.812,-7.027
7.371,1,5,0,-77.136,-25.350
7.371,1,6,0,-85.652,-33.867
7.371,1,7,1,-58.599,-6.813
7.371,1,8,0,-88.243,-36.457
7.371,1,9,0,-88.243,-36.457
7.371,2,1,0,-60.439,-12.872
7.371,2,2,0,-80.149,-32.582
7.371,2,3,0,-87.665,-40.098
7.371,2,4,0,-69.038,-21.471
7.371,2,5,0,-57.337,-9.770
7.371,2,6,0,-82.023,-34.456
7.371,2,7,1,-52.329,-4.762
7.371,2,8,0,-81.638,-34.071
7.371,2,9,0,-81.638,-34.071
7.376,1,1,0,-62.272,-10.487
7.376,1,2,0,-91.273,-39.488
7.376,1,3,0,-91.407,-39.622
7.376,1,4,0,-58.810,-7.024
7.376,1,5,0,-77.143,-25.358
7.376,1,6,0,-85.652,-33.867
7.376,1,7,1,-58.601,-6.815
7.376,1,8,0,-88.244,-36.459
7.376,1,9,0,-88.244,-36.459
7.376,2,1,0,-60.441,-12.874
7.376,2,2,0,-80.148,-32.581
7.376,2,3,0,-87.666,-40.099
7.376,2,4,0,-69.038,-21.471
7.376,2,5,0,-57.340,-9.773
7.376,2,6,0,-82.025,-34.458
7.376,2,7,1,-52.328,-4.761
7.376,2,8,0,-81.638,-34.071
7.376,2,9,0,-81.638,-34.071
7.381,1,1,0,-62.272,-10.487
7.381,1,2,0,-91.277,-39.492
7.381,1,3,0,-91.408,-39.623
7.381,1,4,0,-58.807,-7.022
7.381,1,5,0,-77.151,-25.366
7.381,1,6,0,-85.652,-33.867
7.381,1,7,1,-58.602,-6.817
7.381,1,8,0,-88.246,-36.461
7.381,1,9,0,-88.246,-36.461
7.381,2,1,0,-60.443,-12.876
7.381,2,2,0,-80.147,-32.579
7.381,2,3,0,-87.668,-40.100
7.381,2,4,0,-69.038,-21.471
7.381,2,5,0,-57.344,-9.776
7.381,2,6,0,-82.027,-34.459
7.381,2,7,1,-52.327,-4.760
7.381,2,8,0,-81.639,-34.071
7.381,2,9,0,-81.639,-34.071
